# {"t_start": 1551811845.827794, "env_id": "Reacher-v2"} 
r,l,t
-5.044708,50,573.770962
-5.006496,50,573.814096
-3.87051,50,573.856654
-3.175682,50,573.899198
-5.418542,50,573.942263
-4.530382,50,573.984811
-7.461072,50,574.031907
-1.94,50,575.530277
-6.17711,50,575.596243
-7.140821,50,575.66226
-6.075273,50,575.72806
-7.611498,50,575.784558
-3.474911,50,575.837015
-9.176588,50,575.890181
-5.926254,50,575.941132
-2.746417,50,575.995955
-5.034719,50,576.051875
-7.88988,50,576.109401
-7.300089,50,576.167315
-2.867639,50,576.224791
-2.043029,50,576.282317
-2.839655,50,576.340816
-7.313391,50,576.401062
-7.070885,50,576.459905
-8.602536,50,576.517677
-6.384977,50,576.574044
-9.046528,50,576.63202
-9.13342,50,576.690079
-4.265648,50,576.74652
-6.117067,50,576.811825
-5.433684,50,576.884383
-4.849254,50,576.952734
-4.402285,50,577.019739
-6.300112,50,577.087097
-3.517771,50,577.154041
-9.138097,50,577.221142
-5.784433,50,577.288145
-5.317695,50,577.355225
-2.262826,50,577.422285
-4.061798,50,577.489115
-8.338003,50,577.555875
-7.61373,50,577.622826
-2.953985,50,577.690002
-2.72533,50,577.756913
-3.210124,50,577.823883
-6.248902,50,577.891072
-9.045347,50,577.958104
-6.392584,50,578.025449
-3.889702,50,579.671308
-9.686932,50,579.736871
-4.619244,50,579.802253
-4.167015,50,579.867706
-7.037202,50,579.934106
-9.518345,50,579.999446
-7.175146,50,580.06473
-8.29614,50,580.121426
-2.568051,50,580.17843
-3.232021,50,580.233364
-5.817584,50,580.285767
-3.85854,50,580.338318
-4.146363,50,580.394764
-6.96194,50,580.448707
-3.269428,50,580.502802
-8.048111,50,580.55889
-4.188965,50,580.615685
-7.6164,50,580.672557
-4.857493,50,580.724887
-6.986825,50,580.780495
-3.530632,50,580.837415
-5.37537,50,580.889245
-5.844955,50,580.939586
-4.124403,50,580.995845
-4.861848,50,581.051884
-3.649718,50,581.107807
-6.723307,50,581.164088
-7.381212,50,581.220056
-5.06426,50,581.270894
-11.009808,50,581.323128
-3.368469,50,581.373167
-6.756962,50,581.428499
-7.977544,50,581.483317
-4.692168,50,581.530009
-6.632986,50,581.577293
-3.391136,50,581.62988
-6.713954,50,581.687704
-6.210442,50,581.744369
-2.716765,50,581.80067
-6.722739,50,581.857058
-4.441921,50,581.912537
-5.585397,50,583.466254
-7.339666,50,583.532618
-6.56801,50,583.598985
-6.656071,50,583.665319
-6.063014,50,583.731571
-4.016209,50,583.796994
-2.898601,50,583.863195
-7.80362,50,583.927661
-5.931134,50,583.99207
-4.165953,50,584.056363
-5.885429,50,584.120792
-6.945767,50,584.185073
-7.715691,50,584.24933
-5.826243,50,584.313591
-6.342356,50,584.381093
-3.886601,50,584.446774
-7.98491,50,584.512956
-8.939722,50,584.577421
-5.902751,50,584.641875
-7.349201,50,584.706123
-6.077917,50,584.770394
-5.474123,50,584.834837
-4.127161,50,584.9005
-4.115657,50,584.965773
-6.246778,50,585.030938
-5.307944,50,585.092616
-5.566843,50,585.149591
-7.823872,50,585.206666
-5.069419,50,585.262299
-3.47386,50,585.315567
-7.769709,50,585.372853
-5.305253,50,585.429973
-6.231483,50,585.487998
-4.001535,50,585.544563
-7.593042,50,585.59846
-4.969813,50,585.656993
-4.267433,50,585.713023
-4.316718,50,585.77165
-4.843195,50,585.826129
-5.69698,50,585.882093
-1.874,50,585.938012
-2.399216,50,587.533376
-8.107691,50,587.599874
-4.745095,50,587.666499
-4.596039,50,587.733261
-7.512894,50,587.799837
-3.027423,50,587.866278
-6.077992,50,587.933404
-4.565731,50,588.00015
-5.511512,50,588.06693
-3.766091,50,588.133482
-6.018367,50,588.200086
-8.148118,50,588.266956
-8.155309,50,588.333607
-4.881919,50,588.400208
-3.493943,50,588.467039
-5.89984,50,588.533295
-4.232026,50,588.598951
-4.429124,50,588.664571
-7.15083,50,588.730097
-5.793572,50,588.787771
-6.736198,50,588.841022
-4.716686,50,588.898308
-3.271343,50,588.955618
-5.292965,50,589.007915
-10.041939,50,589.062932
-3.82233,50,589.115716
-5.224856,50,589.170703
-6.197197,50,589.224048
-4.661284,50,589.277188
-5.943761,50,589.331455
-5.555766,50,589.386149
-3.517162,50,589.441091
-6.1288,50,589.497041
-5.678764,50,589.563214
-6.746423,50,589.629725
-8.258873,50,589.695733
-7.023089,50,589.761561
-7.063309,50,589.827496
-4.50138,50,589.893582
-5.253328,50,589.959493
-3.34742,50,590.025297
-3.433673,50,591.630702
-7.458753,50,591.675593
-6.637485,50,591.723753
-5.598737,50,591.778471
-14.993843,50,591.832628
-3.635416,50,591.886977
-5.902277,50,591.934342
-2.205452,50,591.977604
-5.98476,50,592.020822
-5.963966,50,592.064344
-6.828132,50,592.107827
-2.479729,50,592.15104
-4.774569,50,592.194077
-7.638918,50,592.237826
-3.147338,50,592.28122
-8.144512,50,592.325477
-7.006145,50,592.369729
-6.612768,50,592.413082
-1.931468,50,592.457311
-8.271603,50,592.500599
-9.15415,50,592.543763
-5.9453,50,592.588153
-2.573031,50,592.631439
-6.20766,50,592.675112
-4.411575,50,592.718395
-6.963948,50,592.761647
-7.841418,50,592.804673
-6.944815,50,592.847819
-7.002098,50,592.891445
-8.295209,50,592.940044
-8.544706,50,592.99797
-1.752413,50,593.047384
-5.045007,50,593.096579
-4.007662,50,593.154148
-9.14083,50,593.211241
-9.306292,50,593.267782
-5.58756,50,593.324024
-5.679323,50,593.382838
-6.841515,50,593.440098
-4.71689,50,593.494573
-12.523514,50,594.961397
-5.314437,50,595.018533
-6.382761,50,595.075276
-5.057535,50,595.13414
-3.491893,50,595.191145
-8.775467,50,595.241034
-3.481829,50,595.294115
-8.804225,50,595.344825
-7.778062,50,595.396484
-6.684981,50,595.452631
-8.052457,50,595.504233
-5.439368,50,595.560796
-7.082498,50,595.617346
-1.521602,50,595.678396
-4.502614,50,595.741607
-3.82727,50,595.807809
-7.147194,50,595.874159
-5.300355,50,595.940504
-5.6441,50,596.006717
-2.695232,50,596.072915
-8.007868,50,596.139232
-10.042057,50,596.205455
-6.257822,50,596.271463
-2.1771,50,596.337499
-3.22901,50,596.403528
-7.723982,50,596.469737
-3.979459,50,596.535904
-4.678351,50,596.603108
-6.26579,50,596.669367
-7.953434,50,596.735211
-6.592562,50,596.801424
-3.259895,50,596.867445
-4.941473,50,596.93361
-5.981922,50,596.999748
-2.590757,50,597.066019
-6.464501,50,597.132809
-5.576161,50,597.198869
-5.936396,50,597.265139
-6.779454,50,597.331283
-4.888848,50,597.397413
-4.755532,50,597.463782
-5.413105,50,599.075392
-5.412702,50,599.14081
-4.921835,50,599.205752
-5.646185,50,599.270521
-2.474702,50,599.335406
-3.33086,50,599.400364
-8.473111,50,599.465372
-5.58721,50,599.530516
-7.486325,50,599.595619
-2.151731,50,599.660626
-3.836953,50,599.725619
-4.969143,50,599.791834
-5.931577,50,599.85699
-3.001147,50,599.921898
-2.211198,50,599.987042
-6.424791,50,600.051863
-5.611173,50,600.116758
-8.29176,50,600.181581
-6.280613,50,600.246538
-6.263524,50,600.311948
-7.131528,50,600.376973
-7.276488,50,600.441821
-5.35963,50,600.506755
-5.418923,50,600.571659
-5.739123,50,600.636816
-8.555729,50,600.701818
-5.974352,50,600.766781
-5.688947,50,600.831678
-2.482177,50,600.896978
-7.649397,50,600.962287
-9.17381,50,601.027902
-7.319506,50,601.092723
-4.440594,50,601.157523
-8.257605,50,601.222543
-6.061054,50,601.287577
-5.142607,50,601.352853
-9.792236,50,601.417819
-6.80836,50,601.483107
-3.953285,50,601.548271
-6.046913,50,601.613985
-8.132847,50,601.679078
-6.055203,50,603.194842
-8.670723,50,603.245843
-3.024784,50,603.297064
-6.311175,50,603.352144
-3.01656,50,603.399779
-5.919914,50,603.454207
-5.649267,50,603.50805
-3.376855,50,603.557069
-4.800004,50,603.613026
-2.535002,50,603.668164
-5.894483,50,603.717535
-3.708494,50,603.760634
-6.249867,50,603.804187
-2.828588,50,603.847216
-4.409252,50,603.889859
-6.031489,50,603.946176
-5.002493,50,604.002321
-3.742357,50,604.06174
-3.243254,50,604.127285
-8.577223,50,604.193166
-2.205407,50,604.258736
-6.547088,50,604.324788
-6.325688,50,604.39035
-5.503651,50,604.455876
-5.550549,50,604.521552
-3.705356,50,604.587193
-5.687576,50,604.653043
-6.652608,50,604.718667
-3.482373,50,604.784195
-6.799792,50,604.850027
-8.230865,50,604.915577
-3.469564,50,604.981163
-3.762522,50,605.046864
-6.731944,50,605.112611
-3.841419,50,605.178531
-13.00765,50,605.244155
-6.224494,50,605.310033
-8.666104,50,605.375957
-8.703515,50,605.441652
-5.395303,50,605.507644
-4.027268,50,605.57326
-5.255734,50,607.146517
-8.977314,50,607.194642
-7.515962,50,607.246423
-7.586336,50,607.299783
-6.430907,50,607.354369
-6.305178,50,607.398234
-3.401057,50,607.442893
-2.923209,50,607.497865
-7.539475,50,607.553722
-6.664841,50,607.608212
-12.546849,50,607.655799
-8.542177,50,607.698536
-6.7529,50,607.751875
-6.575079,50,607.808519
-8.819102,50,607.869644
-7.745294,50,607.935431
-2.410432,50,608.000987
-5.480128,50,608.066715
-2.842353,50,608.132342
-4.77853,50,608.19802
-5.66293,50,608.263392
-3.008123,50,608.328945
-9.929141,50,608.394438
-7.12706,50,608.459834
-5.816039,50,608.525124
-10.694362,50,608.590636
-3.581526,50,608.656106
-5.915491,50,608.721956
-10.863224,50,608.787349
-4.823535,50,608.852828
-8.398095,50,608.918529
-12.883159,50,608.984308
-9.028332,50,609.049745
-6.336862,50,609.115471
-5.857993,50,609.182591
-6.011057,50,609.248118
-6.523547,50,609.313895
-3.617499,50,609.379391
-7.478124,50,609.445346
-5.34845,50,609.515989
-1.290883,50,609.582666
-6.03202,50,611.177494
-2.448593,50,611.243316
-5.957772,50,611.309228
-6.461911,50,611.375552
-7.259561,50,611.441582
-6.417454,50,611.507557
-9.997643,50,611.57365
-5.867264,50,611.639645
-7.756776,50,611.705392
-5.478219,50,611.771083
-5.834515,50,611.836951
-7.389761,50,611.893737
-2.329266,50,611.937025
-1.539695,50,611.979676
-5.975925,50,612.022302
-6.968639,50,612.065353
-5.178394,50,612.107927
-4.612625,50,612.150583
-7.645482,50,612.193235
-9.077894,50,612.235879
-7.663631,50,612.278719
-9.616115,50,612.321305
-6.144096,50,612.374239
-3.00498,50,612.427797
-2.165125,50,612.485317
-2.936918,50,612.540641
-7.966403,50,612.597377
-5.869282,50,612.646107
-5.545263,50,612.695321
-3.970272,50,612.746156
-6.198451,50,612.800355
-8.917155,50,612.846064
-6.407979,50,612.890357
-3.029406,50,612.944968
-9.572304,50,612.993923
-7.06434,50,613.043491
-3.581279,50,613.092761
-5.00273,50,613.148091
-5.016281,50,613.202131
-7.480815,50,613.256853
-4.776171,50,613.313153
-5.888881,50,614.694654
-2.76467,50,614.748289
-2.158763,50,614.803754
-4.287401,50,614.859919
-4.529026,50,614.90583
-6.321227,50,614.949752
-5.940941,50,614.996841
-4.649663,50,615.050346
-2.329087,50,615.107927
-4.836146,50,615.164047
-6.243327,50,615.222784
-3.059233,50,615.277416
-2.224925,50,615.328434
-6.921118,50,615.371128
-2.328011,50,615.414329
-4.116171,50,615.457024
-7.657843,50,615.500698
-5.234544,50,615.550139
-5.13624,50,615.599686
-8.069522,50,615.649119
-7.596766,50,615.698764
-6.756386,50,615.748064
-6.546885,50,615.7973
-3.670874,50,615.846622
-6.638249,50,615.896347
-9.034999,50,615.945327
-6.545264,50,615.991894
-8.448347,50,616.034644
-2.419719,50,616.077658
-7.829602,50,616.124083
-5.95178,50,616.171144
-3.919835,50,616.21395
-7.691298,50,616.256809
-4.52087,50,616.30498
-6.851663,50,616.353579
-9.266415,50,616.402843
-3.236032,50,616.459182
-3.322922,50,616.515601
-5.406131,50,616.567785
-6.547043,50,616.615197
-6.415544,50,616.669967
-8.68133,50,618.168465
-5.434469,50,618.234476
-3.059808,50,618.300547
-6.834352,50,618.366621
-10.194416,50,618.432737
-4.614262,50,618.498748
-5.785469,50,618.565188
-6.577137,50,618.632298
-6.531208,50,618.699092
-6.322757,50,618.765455
-5.282571,50,618.831898
-6.927277,50,618.89848
-5.316993,50,618.964625
-6.068326,50,619.030714
-5.284178,50,619.096413
-6.257787,50,619.16055
-6.499884,50,619.22521
-5.168699,50,619.291403
-2.627668,50,619.357444
-3.229437,50,619.423451
-6.879662,50,619.489511
-3.811062,50,619.555598
-1.776635,50,619.621627
-4.721047,50,619.687624
-3.840068,50,619.753688
-3.811261,50,619.81981
-5.984227,50,619.886122
-3.304611,50,619.951893
-9.806425,50,620.015961
-8.895628,50,620.079943
-6.026496,50,620.143931
-2.45911,50,620.20838
-5.44193,50,620.273412
-2.538159,50,620.338207
-6.826449,50,620.402746
-9.411153,50,620.46012
-4.734357,50,620.513082
-8.060076,50,620.568845
-8.784046,50,620.625634
-5.492362,50,620.681836
-6.871096,50,620.737331
-7.202046,50,622.247226
-7.302093,50,622.313318
-5.952938,50,622.379251
-6.839838,50,622.445333
-3.334086,50,622.511529
-8.988294,50,622.577464
-1.611191,50,622.643719
-6.583119,50,622.709571
-16.963284,50,622.774454
-3.243501,50,622.837872
-7.572903,50,622.901214
-3.1659,50,622.964939
-8.110544,50,623.028352
-2.252701,50,623.091704
-2.308369,50,623.155074
-3.56729,50,623.218493
-10.038851,50,623.281879
-6.818527,50,623.345294
-4.07772,50,623.408682
-5.957557,50,623.47211
-3.075359,50,623.535454
-6.197858,50,623.598836
-3.275259,50,623.662141
-6.339999,50,623.725337
-2.803048,50,623.789021
-10.868706,50,623.854147
-6.951965,50,623.918418
-7.956803,50,623.981998
-4.484822,50,624.045296
-1.787057,50,624.108694
-1.57156,50,624.172076
-6.759515,50,624.235291
-2.629759,50,624.298638
-5.426923,50,624.362052
-1.695699,50,624.425655
-6.95603,50,624.490236
-5.25013,50,624.554531
-6.610202,50,624.617442
-1.610262,50,624.67338
-3.368868,50,624.726349
-5.580098,50,624.783326
-6.716478,50,626.439519
-3.727576,50,626.505193
-6.407159,50,626.57091
-8.925605,50,626.636595
-7.202922,50,626.702288
-8.736563,50,626.768003
-5.170101,50,626.833663
-6.952212,50,626.900085
-6.79807,50,626.965738
-5.258403,50,627.031529
-6.265066,50,627.097207
-9.265715,50,627.162971
-9.395131,50,627.228637
-8.480965,50,627.295084
-5.914156,50,627.360909
-2.431737,50,627.426572
-5.607404,50,627.492443
-1.603029,50,627.558071
-7.381592,50,627.623757
-5.279574,50,627.689322
-1.441599,50,627.754897
-8.204613,50,627.820561
-5.960409,50,627.886232
-6.338034,50,627.952468
-8.988122,50,628.018462
-5.29494,50,628.083941
-5.297747,50,628.137499
-5.239306,50,628.185847
-2.46992,50,628.234052
-5.582662,50,628.283295
-8.912836,50,628.332415
-8.682554,50,628.379691
-12.873597,50,628.423216
-5.450002,50,628.471529
-5.184511,50,628.520264
-5.053885,50,628.569726
-3.220215,50,628.618938
-6.310422,50,628.663214
-4.14053,50,628.712123
-5.860087,50,628.768897
-2.39651,50,628.82548
-7.471929,50,630.331458
-1.467544,50,630.389751
-5.471556,50,630.444913
-5.387633,50,630.494329
-5.875403,50,630.551182
-5.975156,50,630.604949
-4.226053,50,630.659757
-4.333774,50,630.713989
-5.121486,50,630.76858
-9.485121,50,630.820746
-6.940543,50,630.871204
-6.066114,50,630.920271
-7.039586,50,630.974922
-6.413961,50,631.029568
-7.947404,50,631.081115
-4.029803,50,631.136584
-8.098521,50,631.191133
-3.569147,50,631.246282
-6.014706,50,631.303431
-9.0706,50,631.361253
-3.944624,50,631.409914
-4.903799,50,631.457327
-7.244188,50,631.500833
-6.309851,50,631.544832
-8.496528,50,631.587958
-6.991214,50,631.638804
-7.568044,50,631.698219
-8.260615,50,631.765094
-10.029312,50,631.831409
-11.058019,50,631.897513
-7.507685,50,631.963562
-1.556373,50,632.029884
-7.369078,50,632.096036
-4.093785,50,632.162325
-5.966458,50,632.228794
-3.601645,50,632.294986
-5.926119,50,632.361546
-8.088345,50,632.427986
-5.362604,50,632.494601
-5.530806,50,632.560995
-2.193132,50,632.627796
-7.47563,50,634.324262
-7.666476,50,634.390273
-5.457585,50,634.45616
-14.832444,50,634.52207
-5.307943,50,634.587995
-4.749373,50,634.653815
-5.416105,50,634.719615
-2.762087,50,634.785359
-10.835746,50,634.851361
-2.968839,50,634.916996
-7.033251,50,634.982617
-3.817268,50,635.049897
-4.403485,50,635.115393
-2.407914,50,635.18089
-7.603645,50,635.246202
-5.112823,50,635.312173
-6.339777,50,635.36976
-8.612218,50,635.425411
-9.074271,50,635.480894
-5.934502,50,635.539421
-9.172931,50,635.596238
-5.917118,50,635.654509
-6.470309,50,635.710889
-5.758792,50,635.767622
-5.759519,50,635.82367
-2.486456,50,635.878587
-8.722985,50,635.933231
-9.075865,50,635.990268
-7.202975,50,636.044791
-5.260894,50,636.100225
-4.337185,50,636.156194
-3.902623,50,636.211495
-8.532159,50,636.264512
-3.912587,50,636.319189
-5.747954,50,636.376787
-6.376629,50,636.431859
-5.051905,50,636.488445
-3.840843,50,636.544976
-5.741898,50,636.601449
-7.14297,50,636.657684
-6.483361,50,636.714135
-3.904067,50,638.370108
-4.299631,50,638.413455
-6.887453,50,638.461871
-5.068439,50,638.507165
-6.794925,50,638.551455
-4.843507,50,638.596525
-5.908329,50,638.650072
-6.093473,50,638.708669
-2.919839,50,638.766203
-4.39283,50,638.822885
-6.290704,50,638.879124
-6.536481,50,638.931459
-5.738634,50,638.996816
-5.035962,50,639.063313
-4.973753,50,639.129859
-4.738598,50,639.196451
-6.110623,50,639.26285
-4.42769,50,639.329726
-8.624851,50,639.396291
-5.335904,50,639.462725
-1.789598,50,639.529071
-9.202982,50,639.595943
-5.874645,50,639.662832
-5.672172,50,639.729234
-8.63462,50,639.795907
-4.555453,50,639.862613
-5.985982,50,639.930254
-5.228039,50,639.997835
-10.275799,50,640.064585
-5.015927,50,640.136192
-5.788227,50,640.204058
-9.055683,50,640.258108
-8.069257,50,640.311886
-8.315763,50,640.368752
-5.23659,50,640.422512
-4.014019,50,640.478884
-5.786378,50,640.535666
-6.039253,50,640.588948
-7.177783,50,640.637529
-1.594319,50,640.687489
-7.383101,50,640.738443
-8.086978,50,642.338792
-4.365277,50,642.392882
-6.012004,50,642.444998
-5.650162,50,642.498975
-4.326214,50,642.54964
-3.65156,50,642.597782
-6.788728,50,642.644792
-7.098127,50,642.710971
-8.877608,50,642.776645
-7.432108,50,642.842185
-6.733264,50,642.907803
-2.630456,50,642.973323
-8.034361,50,643.03879
-6.689995,50,643.104599
-3.629358,50,643.170706
-2.200028,50,643.237684
-5.428489,50,643.304654
-4.735484,50,643.371198
-9.267612,50,643.437701
-6.91463,50,643.504523
-4.291982,50,643.57123
-4.680532,50,643.637861
-5.243925,50,643.704323
-7.026631,50,643.770799
-7.520584,50,643.837111
-3.81792,50,643.902182
-4.708176,50,643.968118
-5.057723,50,644.033898
-10.951072,50,644.089968
-6.936453,50,644.141468
-9.434006,50,644.198457
-5.063844,50,644.252258
-8.880178,50,644.317951
-10.73587,50,644.384676
-5.834121,50,644.45128
-3.934919,50,644.517923
